date,fips,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-12-12,45073,Oconee,South Carolina,82,56.71,71.3,0,0.29,0.36
2020-12-12,45071,Newberry,South Carolina,40,25.71,66.89,0,0.29,0.74
2020-12-12,45065,McCormick,South Carolina,2,3.43,36.23,0,0,0
2020-12-12,45069,Marlboro,South Carolina,26,18,68.92,2,0.29,1.09
2020-12-12,45067,Marion,South Carolina,26,18,58.71,0,0,0
2020-12-12,45063,Lexington,South Carolina,198,145,48.54,0,1.29,0.43
2020-12-12,45061,Lee,South Carolina,11,7.57,44.99,0,0,0
2020-12-12,45059,Laurens,South Carolina,38,31.14,46.14,0,0.67,0.99
2020-12-12,45057,Lancaster,South Carolina,83,54.86,55.97,0,0.71,0.73
2020-12-12,45055,Kershaw,South Carolina,48,28.71,43.15,1,0.71,1.07
2020-12-12,45053,Jasper,South Carolina,7,8,26.6,0,0.14,0.48
2020-12-12,45051,Horry,South Carolina,179,155.86,44.02,1,1.14,0.32
2020-12-12,45049,Hampton,South Carolina,11,7.29,37.9,0,0,0
2020-12-12,45047,Greenwood,South Carolina,38,35.29,49.83,0,0,0
2020-12-12,45045,Greenville,South Carolina,518,405.14,77.38,1,1.86,0.35
2020-12-12,45043,Georgetown,South Carolina,39,31.86,50.83,0,0.29,0.46
2020-12-12,45041,Florence,South Carolina,134,112.57,81.4,0,0.43,0.31
2020-12-12,45039,Fairfield,South Carolina,16,11.14,49.86,0,0.14,0.64
2020-12-12,45037,Edgefield,South Carolina,10,11.29,41.4,0,0.14,0.52
2020-12-12,45035,Dorchester,South Carolina,114,71.57,43.96,1,0.57,0.35
2020-12-12,45033,Dillon,South Carolina,50,29.57,97.02,0,0.14,0.47
2020-12-12,45031,Darlington,South Carolina,54,45.86,68.84,1,0.71,1.07
2020-12-12,45029,Colleton,South Carolina,26,11.86,31.47,0,0,0
2020-12-12,45027,Clarendon,South Carolina,21,13.43,39.79,1,0.29,0.85
2020-12-12,45025,Chesterfield,South Carolina,19,15.43,33.8,0,0.29,0.63
2020-12-12,45023,Chester,South Carolina,38,21.14,65.57,0,0.14,0.44
2020-12-12,45021,Cherokee,South Carolina,43,34.43,60.08,0,0.29,0.5
2020-12-12,45019,Charleston,South Carolina,185,124.86,30.35,0,0.29,0.07
2020-12-12,45017,Calhoun,South Carolina,22,7.86,53.99,0,0,0
2020-12-12,45015,Berkeley,South Carolina,96,64.71,28.4,0,0.57,0.25
2020-12-12,45013,Beaufort,South Carolina,84,71.86,37.4,1,0.29,0.15
2020-12-12,45011,Barnwell,South Carolina,17,12,57.51,0,0,0
2020-12-12,45009,Bamberg,South Carolina,9,6.86,48.75,0,0.14,1.02
2020-12-12,45007,Anderson,South Carolina,89,110.86,54.73,1,1.57,0.78
2020-12-12,45005,Allendale,South Carolina,1,1.57,18.09,0,0,0
2020-12-12,45003,Aiken,South Carolina,107,92.43,54.09,1,1.43,0.84
2020-12-12,45001,Abbeville,South Carolina,23,10,40.77,0,0.14,0.58
2020-12-12,44999,Unknown,Rhode Island,0,1241.5,,0,13.67,
2020-12-12,44009,Washington,Rhode Island,0,71.86,57.22,0,0.71,0.57
2020-12-12,44007,Providence,Rhode Island,0,858.14,134.31,0,7.71,1.21
2020-12-12,44005,Newport,Rhode Island,0,38.29,46.64,0,0.14,0.17
2020-12-12,44003,Kent,Rhode Island,0,176.14,107.21,0,1.14,0.7
2020-12-12,44001,Bristol,Rhode Island,0,30.71,63.36,0,0.71,1.47
2020-12-12,42133,York,Pennsylvania,465,395.86,88.15,4,4.29,0.95
2020-12-12,42131,Wyoming,Pennsylvania,9,11,41.05,0,0.29,1.07
2020-12-12,42129,Westmoreland,Pennsylvania,568,386,110.63,9,7.14,2.05
2020-12-12,42127,Wayne,Pennsylvania,39,32.14,62.58,1,0.29,0.56
2020-12-12,42125,Washington,Pennsylvania,206,154.57,74.72,4,2.43,1.17
2020-12-12,42123,Warren,Pennsylvania,37,49,125.03,2,0.57,1.46
2020-12-12,42121,Venango,Pennsylvania,66,55.29,109.11,2,1.14,2.26
2020-12-12,42119,Union,Pennsylvania,32,37.43,83.32,0,0,0
2020-12-12,42117,Tioga,Pennsylvania,13,45.14,111.21,0,1.14,2.82
2020-12-12,42115,Susquehanna,Pennsylvania,14,14,34.72,0,0,0
2020-12-12,42113,Sullivan,Pennsylvania,2,3.57,58.88,0,0.14,2.36
2020-12-12,42111,Somerset,Pennsylvania,122,99.14,134.99,1,1.57,2.14
2020-12-12,42109,Snyder,Pennsylvania,24,28.29,70.06,0,0.86,2.12
2020-12-12,42107,Schuylkill,Pennsylvania,88,113.71,80.44,1,1.14,0.81
2020-12-12,42105,Potter,Pennsylvania,10,10.43,63.1,0,0.43,2.59
2020-12-12,42103,Pike,Pennsylvania,29,16.86,30.21,0,0.29,0.51
2020-12-12,42101,Philadelphia,Pennsylvania,0,1047.43,66.12,12,13,0.82
2020-12-12,42099,Perry,Pennsylvania,39,36.14,78.11,0,0.29,0.62
2020-12-12,42097,Northumberland,Pennsylvania,37,76,83.66,3,3.43,3.77
2020-12-12,42095,Northampton,Pennsylvania,243,260.57,85.35,3,2.29,0.75
2020-12-12,42093,Montour,Pennsylvania,6,51.5,282.5,1,0.14,0.78
2020-12-12,42091,Montgomery,Pennsylvania,585,503.43,60.59,5,6.29,0.76
2020-12-12,42089,Monroe,Pennsylvania,88,92.14,54.12,2,1.86,1.09
2020-12-12,42087,Mifflin,Pennsylvania,22,73.5,159.3,2,3.14,6.81
2020-12-12,42085,Mercer,Pennsylvania,128,117.71,107.58,5,2.29,2.09
2020-12-12,42083,McKean,Pennsylvania,28,58.14,143.12,0,0.29,0.7
2020-12-12,42081,Lycoming,Pennsylvania,123,129.14,113.98,5,2.43,2.14
2020-12-12,42079,Luzerne,Pennsylvania,162,224.14,70.61,6,5,1.58
2020-12-12,42077,Lehigh,Pennsylvania,270,288.29,78.06,1,3.43,0.93
2020-12-12,42075,Lebanon,Pennsylvania,123,99.43,70.12,1,1.29,0.91
2020-12-12,42073,Lawrence,Pennsylvania,102,77.29,90.38,1,1.57,1.84
2020-12-12,42071,Lancaster,Pennsylvania,371,379.86,69.61,15,6.71,1.23
2020-12-12,42069,Lackawanna,Pennsylvania,86,102.14,48.72,1,1.57,0.75
2020-12-12,42067,Juniata,Pennsylvania,13,25.29,102.11,1,1.29,5.19
2020-12-12,42065,Jefferson,Pennsylvania,54,49.43,113.83,4,1.14,2.63
2020-12-12,42063,Indiana,Pennsylvania,60,54.86,65.25,1,2.57,3.06
2020-12-12,42061,Huntingdon,Pennsylvania,48,40.43,89.55,1,0.86,1.9
2020-12-12,42059,Greene,Pennsylvania,41,27,74.52,1,0.29,0.79
2020-12-12,42057,Fulton,Pennsylvania,16,15.57,107.17,0,0,0
2020-12-12,42055,Franklin,Pennsylvania,190,142.29,91.78,2,3.86,2.49
2020-12-12,42053,Forest,Pennsylvania,4,5.71,78.85,0,0.14,1.97
2020-12-12,42051,Fayette,Pennsylvania,278,195.14,150.95,5,1.86,1.44
2020-12-12,42049,Erie,Pennsylvania,287,239.71,88.87,4,4.57,1.69
2020-12-12,42047,Elk,Pennsylvania,35,26.43,88.36,1,0.43,1.43
2020-12-12,42045,Delaware,Pennsylvania,316,310.43,54.77,0,3.83,0.68
2020-12-12,42043,Dauphin,Pennsylvania,290,218.43,78.49,5,2.14,0.77
2020-12-12,42041,Cumberland,Pennsylvania,201,165,65.12,5,6.29,2.48
2020-12-12,42039,Crawford,Pennsylvania,165,170.86,201.89,2,1.86,2.19
2020-12-12,42037,Columbia,Pennsylvania,17,48,73.89,1,0.57,0.88
2020-12-12,42035,Clinton,Pennsylvania,19,47.43,122.77,0,0.29,0.74
2020-12-12,42033,Clearfield,Pennsylvania,110,86.71,109.41,0,0.57,0.72
2020-12-12,42031,Clarion,Pennsylvania,54,50.14,130.45,2,0.71,1.86
2020-12-12,42029,Chester,Pennsylvania,350,275.43,52.46,0,3.43,0.65
2020-12-12,42027,Centre,Pennsylvania,80,111.86,68.88,4,3.29,2.02
2020-12-12,42025,Carbon,Pennsylvania,31,41.14,64.1,1,2.14,3.34
2020-12-12,42023,Cameron,Pennsylvania,1,3.86,86.74,0,0.14,3.21
2020-12-12,42021,Cambria,Pennsylvania,179,194.14,149.12,8,5.86,4.5
2020-12-12,42019,Butler,Pennsylvania,170,152.14,80.99,6,4.43,2.36
2020-12-12,42017,Bucks,Pennsylvania,567,501.43,79.81,6,7.71,1.23
2020-12-12,42015,Bradford,Pennsylvania,22,40.29,66.78,0,0.43,0.71
2020-12-12,42013,Blair,Pennsylvania,223,155,127.23,9,4,3.28
2020-12-12,42011,Berks,Pennsylvania,362,327,77.64,3,2.43,0.58
2020-12-12,42009,Bedford,Pennsylvania,62,68.57,143.19,3,2.29,4.77
2020-12-12,42007,Beaver,Pennsylvania,327,172.71,105.36,2,3.29,2
2020-12-12,42005,Armstrong,Pennsylvania,74,51.43,79.44,4,1.14,1.77
2020-12-12,42003,Allegheny,Pennsylvania,1198,939.43,77.25,23,15.14,1.25
2020-12-12,42001,Adams,Pennsylvania,76,63.43,61.58,0,0.43,0.42
2020-12-12,41999,Unknown,Oregon,0,0,,0,0,
2020-12-12,41071,Yamhill,Oregon,31,37.57,35.08,0,0.29,0.27
2020-12-12,41069,Wheeler,Oregon,1,0.57,42.9,0,0,0
2020-12-12,41067,Washington,Oregon,243,203.57,33.84,0,1.14,0.19
2020-12-12,41065,Wasco,Oregon,8,12.14,45.51,0,0,0
2020-12-12,41063,Wallowa,Oregon,1,0.29,3.96,0,0,0
2020-12-12,41061,Union,Oregon,18,8.14,30.34,1,0.29,1.06
2020-12-12,41059,Umatilla,Oregon,35,31.86,40.87,0,0.29,0.37
2020-12-12,41057,Tillamook,Oregon,6,4.57,16.91,0,0,0
2020-12-12,41055,Sherman,Oregon,0,0.29,16.05,0,0,0
2020-12-12,41053,Polk,Oregon,18,22,25.56,0,0.29,0.33
2020-12-12,41051,Multnomah,Oregon,304,278.14,34.22,0,5.29,0.65
2020-12-12,41049,Morrow,Oregon,2,6.14,52.94,0,0,0
2020-12-12,41047,Marion,Oregon,132,161.14,46.33,3,2.57,0.74
2020-12-12,41045,Malheur,Oregon,11,15,49.07,0,0,0
2020-12-12,41043,Linn,Oregon,43,40.86,31.49,0,0.43,0.33
2020-12-12,41041,Lincoln,Oregon,6,10,20.02,0,0,0
2020-12-12,41039,Lane,Oregon,107,92.43,24.19,2,2.29,0.6
2020-12-12,41037,Lake,Oregon,4,3.43,43.57,0,0,0
2020-12-12,41035,Klamath,Oregon,47,33.29,48.78,0,0.43,0.63
2020-12-12,41033,Josephine,Oregon,43,23,26.29,0,0.43,0.49
2020-12-12,41031,Jefferson,Oregon,23,28.29,114.71,0,0.14,0.58
2020-12-12,41029,Jackson,Oregon,65,68.86,31.16,1,1.14,0.52
2020-12-12,41027,Hood River,Oregon,20,12.71,54.38,0,0.14,0.61
2020-12-12,41025,Harney,Oregon,0,1,13.53,0,0,0
2020-12-12,41023,Grant,Oregon,0,2.29,31.75,0,0,0
2020-12-12,41021,Gilliam,Oregon,0,0.14,7.47,0,0.14,7.47
2020-12-12,41019,Douglas,Oregon,11,18.43,16.61,1,0.86,0.77
2020-12-12,41017,Deschutes,Oregon,59,60,30.35,0,0.29,0.14
2020-12-12,41015,Curry,Oregon,5,4.57,19.94,0,0,0
2020-12-12,41013,Crook,Oregon,7,8.29,33.95,0,0,0
2020-12-12,41011,Coos,Oregon,8,9.57,14.84,0,0.14,0.22
2020-12-12,41009,Columbia,Oregon,4,10.43,19.92,0,0.14,0.27
2020-12-12,41007,Clatsop,Oregon,8,8.17,20.3,0,0.14,0.36
2020-12-12,41005,Clackamas,Oregon,97,134.29,32.11,0,1.29,0.31
2020-12-12,41003,Benton,Oregon,36,21.43,23.03,0,0.14,0.15
2020-12-12,41001,Baker,Oregon,2,4.71,29.24,0,0,0
2020-12-12,40999,Unknown,Oklahoma,32,11.4,,0,0,
2020-12-12,40153,Woodward,Oklahoma,14,11,54.43,0,0,0
2020-12-12,40151,Woods,Oklahoma,12,6,68.24,0,0.14,1.62
2020-12-12,40149,Washita,Oklahoma,9,7.14,65.43,0,0.14,1.31
2020-12-12,40147,Washington,Oklahoma,83,31.71,61.55,0,0.29,0.55
2020-12-12,40145,Wagoner,Oklahoma,75,40,49.21,1,0.43,0.53
2020-12-12,40143,Tulsa,Oklahoma,607,467.43,71.74,7,3.43,0.53
2020-12-12,40141,Tillman,Oklahoma,10,5.86,80.79,0,0.14,1.97
2020-12-12,40139,Texas,Oklahoma,23,20.5,102.59,0,0,0
2020-12-12,40137,Stephens,Oklahoma,47,40,92.71,1,0.14,0.33
2020-12-12,40135,Sequoyah,Oklahoma,23,15.43,37.12,0,0.14,0.34
2020-12-12,40133,Seminole,Oklahoma,26,14.17,58.4,0,0.43,1.77
2020-12-12,40131,Rogers,Oklahoma,107,67.14,72.62,2,0.86,0.93
2020-12-12,40129,Roger Mills,Oklahoma,7,3.29,91.7,0,0.14,3.99
2020-12-12,40127,Pushmataha,Oklahoma,4,3.14,28.32,0,0,0
2020-12-12,40125,Pottawatomie,Oklahoma,70,52.86,72.81,0,0.29,0.39
2020-12-12,40123,Pontotoc,Oklahoma,35,29.86,77.99,0,0.14,0.37
2020-12-12,40121,Pittsburg,Oklahoma,59,33.71,77.23,1,0.29,0.65
2020-12-12,40119,Payne,Oklahoma,83,56.43,69,0,0.29,0.35
2020-12-12,40117,Pawnee,Oklahoma,16,14.14,86.36,0,0,0
2020-12-12,40115,Ottawa,Oklahoma,31,23.57,75.73,0,0,0
2020-12-12,40113,Osage,Oklahoma,37,26.57,56.58,0,0.29,0.61
2020-12-12,40111,Okmulgee,Oklahoma,17,22.86,59.42,0,0.29,0.74
2020-12-12,40109,Oklahoma,Oklahoma,755,618.71,77.59,9,6.57,0.82
2020-12-12,40107,Okfuskee,Oklahoma,9,11.71,97.68,0,0.14,1.19
2020-12-12,40105,Nowata,Oklahoma,16,6.43,63.8,0,0.14,1.42
2020-12-12,40103,Noble,Oklahoma,29,17.43,156.58,0,0,0
2020-12-12,40101,Muskogee,Oklahoma,81,85.71,126.06,1,1.14,1.68
2020-12-12,40099,Murray,Oklahoma,22,16.57,117.75,0,0,0
2020-12-12,40091,McIntosh,Oklahoma,23,15,76.55,0,0.14,0.73
2020-12-12,40089,McCurtain,Oklahoma,30,16,48.73,0,0.14,0.44
2020-12-12,40087,McClain,Oklahoma,24,32.14,79.42,0,0.29,0.71
2020-12-12,40097,Mayes,Oklahoma,41,22.86,55.61,0,0,0
2020-12-12,40095,Marshall,Oklahoma,41,11.86,70.03,0,0,0
2020-12-12,40093,Major,Oklahoma,3,7.29,95.5,0,0,0
2020-12-12,40085,Love,Oklahoma,13,6.71,65.49,0,0,0
2020-12-12,40083,Logan,Oklahoma,49,30.29,63.08,0,0.14,0.3
2020-12-12,40081,Lincoln,Oklahoma,24,23.71,67.99,0,0.29,0.82
2020-12-12,40079,Le Flore,Oklahoma,74,37.71,75.65,0,0.14,0.29
2020-12-12,40077,Latimer,Oklahoma,13,7,69.49,0,0,0
2020-12-12,40075,Kiowa,Oklahoma,5,5,57.42,0,0.14,1.64
2020-12-12,40073,Kingfisher,Oklahoma,22,14.14,89.71,0,0,0
2020-12-12,40071,Kay,Oklahoma,54,38.86,89.25,0,0.14,0.33
2020-12-12,40069,Johnston,Oklahoma,24,9.29,83.77,0,0,0
2020-12-12,40067,Jefferson,Oklahoma,8,5.71,95.21,0,0,0
2020-12-12,40065,Jackson,Oklahoma,21,15.5,63.19,0,0,0
2020-12-12,40063,Hughes,Oklahoma,14,6,45.18,0,0,0
2020-12-12,40061,Haskell,Oklahoma,9,6,47.52,0,0,0
2020-12-12,40059,Harper,Oklahoma,8,5.57,151.07,0,0,0
2020-12-12,40057,Harmon,Oklahoma,6,4.29,161.54,0,0,0
2020-12-12,40055,Greer,Oklahoma,12,4.57,80.03,0,0,0
2020-12-12,40053,Grant,Oklahoma,12,4.86,112.1,0,0,0
2020-12-12,40051,Grady,Oklahoma,41,32.71,58.59,5,1,1.79
2020-12-12,40049,Garvin,Oklahoma,17,15.57,56.19,0,0.14,0.52
2020-12-12,40047,Garfield,Oklahoma,41,40.86,66.92,0,0,0
2020-12-12,40045,Ellis,Oklahoma,2,3.5,90.7,0,0,0
2020-12-12,40043,Dewey,Oklahoma,8,7.71,157.72,1,0.14,2.92
2020-12-12,40041,Delaware,Oklahoma,66,30.71,71.41,0,0,0
2020-12-12,40039,Custer,Oklahoma,32,25.29,87.18,1,0.14,0.49
2020-12-12,40037,Creek,Oklahoma,48,36.57,51.13,1,0.43,0.6
2020-12-12,40035,Craig,Oklahoma,29,18.29,129.3,0,0.14,1.01
2020-12-12,40033,Cotton,Oklahoma,9,8,141.19,0,0.43,7.56
2020-12-12,40031,Comanche,Oklahoma,55,52.14,43.18,2,1.14,0.95
2020-12-12,40029,Coal,Oklahoma,3,2.71,49.4,0,0,0
2020-12-12,40027,Cleveland,Oklahoma,220,176.71,62.22,2,0.86,0.3
2020-12-12,40025,Cimarron,Oklahoma,0,0.33,15.6,0,0,0
2020-12-12,40023,Choctaw,Oklahoma,21,8.86,60.37,0,0.29,1.95
2020-12-12,40021,Cherokee,Oklahoma,137,49.57,101.88,0,0.29,0.59
2020-12-12,40019,Carter,Oklahoma,31,24.86,51.67,0,0.14,0.3
2020-12-12,40017,Canadian,Oklahoma,179,116.57,78.6,1,0.86,0.58
2020-12-12,40015,Caddo,Oklahoma,32,28.71,99.83,0,0.43,1.49
2020-12-12,40013,Bryan,Oklahoma,55,31.86,66.38,0,0.14,0.3
2020-12-12,40011,Blaine,Oklahoma,6,7.14,75.75,0,0,0
2020-12-12,40009,Beckham,Oklahoma,13,15.57,71.24,0,0.14,0.65
2020-12-12,40007,Beaver,Oklahoma,1,4.29,80.7,0,0,0
2020-12-12,40005,Atoka,Oklahoma,25,9.86,71.65,0,0,0
2020-12-12,40003,Alfalfa,Oklahoma,16,25.57,448.46,0,0,0
2020-12-12,40001,Adair,Oklahoma,27,20.57,92.69,0,0,0
2020-12-12,39999,Unknown,Ohio,0,0,,0,0,
2020-12-12,39175,Wyandot,Ohio,55,30.5,140.09,0,0.67,3.06
2020-12-12,39173,Wood,Ohio,112,107.83,82.43,3,0.86,0.66
2020-12-12,39171,Williams,Ohio,51,40.67,110.83,2,0.57,1.56
2020-12-12,39169,Wayne,Ohio,67,75,64.82,0,1.14,0.99
2020-12-12,39167,Washington,Ohio,76,49.67,82.9,-1,0.67,1.11
2020-12-12,39165,Warren,Ohio,219,208.83,89.02,0,1.29,0.55
2020-12-12,39163,Vinton,Ohio,14,10.17,77.7,0,0.14,1.09
2020-12-12,39161,Van Wert,Ohio,24,21,74.27,1,2,7.07
2020-12-12,39159,Union,Ohio,56,51,86.46,0,0.29,0.48
2020-12-12,39157,Tuscarawas,Ohio,87,96,104.36,0,2,2.17
2020-12-12,39155,Trumbull,Ohio,123,148.17,74.84,-2,2,1.01
2020-12-12,39153,Summit,Ohio,570,475,87.8,3,6.86,1.27
2020-12-12,39151,Stark,Ohio,468,388.33,104.78,0,1.57,0.42
2020-12-12,39149,Shelby,Ohio,45,34.5,71,0,0,0
2020-12-12,39147,Seneca,Ohio,46,47.67,86.39,0,0.29,0.52
2020-12-12,39145,Scioto,Ohio,75,89.5,118.84,0,0.86,1.14
2020-12-12,39143,Sandusky,Ohio,127,64.5,110.22,0,0.43,0.73
2020-12-12,39141,Ross,Ohio,47,62.5,81.52,0,0.17,0.22
2020-12-12,39139,Richland,Ohio,156,125,103.17,1,0.43,0.35
2020-12-12,39137,Putnam,Ohio,20,34.67,102.38,0,0.14,0.42
2020-12-12,39135,Preble,Ohio,41,40.33,98.66,1,0.57,1.4
2020-12-12,39133,Portage,Ohio,162,141.17,86.89,1,1.57,0.97
2020-12-12,39131,Pike,Ohio,21,19.33,69.61,0,0.29,1.03
2020-12-12,39129,Pickaway,Ohio,62,48.33,82.68,0,0,0
2020-12-12,39127,Perry,Ohio,47,30,83.02,0,0,0
2020-12-12,39125,Paulding,Ohio,22,15.5,83.01,1,0.29,1.53
2020-12-12,39123,Ottawa,Ohio,53,32.5,80.2,0,0,0
2020-12-12,39121,Noble,Ohio,21,13.33,92.44,0,0.14,0.99
2020-12-12,39119,Muskingum,Ohio,108,98,113.67,1,0.57,0.66
2020-12-12,39117,Morrow,Ohio,32,24.5,69.35,0,0,0
2020-12-12,39115,Morgan,Ohio,22,15.83,109.14,2,0.43,2.95
2020-12-12,39113,Montgomery,Ohio,489,475,89.34,0,2.86,0.54
2020-12-12,39111,Monroe,Ohio,9,9.33,68.36,0,0,0
2020-12-12,39109,Miami,Ohio,90,94.33,88.17,0,0,0
2020-12-12,39107,Mercer,Ohio,16,28,68.01,0,0.86,2.08
2020-12-12,39105,Meigs,Ohio,20,17.5,76.4,0,0.14,0.62
2020-12-12,39103,Medina,Ohio,139,138.17,76.87,2,1.43,0.79
2020-12-12,39101,Marion,Ohio,136,62,95.25,5,1.43,2.19
2020-12-12,39099,Mahoning,Ohio,211,206.17,90.15,-1,1,0.44
2020-12-12,39097,Madison,Ohio,39,37.17,83.09,0,0,0
2020-12-12,39095,Lucas,Ohio,406,387.17,90.39,4,4.14,0.97
2020-12-12,39093,Lorain,Ohio,269,250.17,80.74,0,0.86,0.28
2020-12-12,39091,Logan,Ohio,31,33,72.25,0,0,0
2020-12-12,39089,Licking,Ohio,179,150.83,85.28,1,2.29,1.29
2020-12-12,39087,Lawrence,Ohio,50,54.67,91.93,1,0.29,0.48
2020-12-12,39085,Lake,Ohio,172,158,68.65,4,1.86,0.81
2020-12-12,39083,Knox,Ohio,30,37,59.37,2,0.29,0.46
2020-12-12,39081,Jefferson,Ohio,59,74.67,114.3,0,2.29,3.5
2020-12-12,39079,Jackson,Ohio,41,41.17,127.01,0,0,0
2020-12-12,39077,Huron,Ohio,37,42.17,72.37,0,1.57,2.7
2020-12-12,39075,Holmes,Ohio,9,17.5,39.81,0,0.71,1.62
2020-12-12,39073,Hocking,Ohio,44,28.67,101.42,1,0.14,0.51
2020-12-12,39071,Highland,Ohio,29,32.67,75.69,0,0,0
2020-12-12,39069,Henry,Ohio,28,23.83,88.25,0,0.86,3.17
2020-12-12,39067,Harrison,Ohio,21,14.17,94.19,0,0,0
2020-12-12,39065,Hardin,Ohio,11,18.33,58.45,0,0.57,1.82
2020-12-12,39063,Hancock,Ohio,53,60,79.17,0,1.71,2.26
2020-12-12,39061,Hamilton,Ohio,903,738.5,90.34,3,1.57,0.19
2020-12-12,39059,Guernsey,Ohio,45,36.5,93.89,0,0,0
2020-12-12,39057,Greene,Ohio,131,129.67,76.75,1,1,0.59
2020-12-12,39055,Geauga,Ohio,71,63.67,67.98,0,0,0
2020-12-12,39053,Gallia,Ohio,39,29.83,99.78,0,0,0
2020-12-12,39051,Fulton,Ohio,26,45.67,108.4,0,0.14,0.34
2020-12-12,39049,Franklin,Ohio,1114,971.33,73.77,1,1.71,0.13
2020-12-12,39047,Fayette,Ohio,28,25.33,88.81,0,0.29,1
2020-12-12,39045,Fairfield,Ohio,196,140.17,88.95,0,0.43,0.27
2020-12-12,39043,Erie,Ohio,84,73,98.3,4,1.86,2.5
2020-12-12,39041,Delaware,Ohio,195,157,75.06,-1,1.17,0.56
2020-12-12,39039,Defiance,Ohio,43,40.67,106.77,0,1.57,4.13
2020-12-12,39037,Darke,Ohio,67,63.5,124.23,1,1.29,2.52
2020-12-12,39035,Cuyahoga,Ohio,1261,1161.67,94.06,6,10.6,0.86
2020-12-12,39033,Crawford,Ohio,56,41,98.81,0,1,2.41
2020-12-12,39031,Coshocton,Ohio,33,30.83,84.24,0,0,0
2020-12-12,39029,Columbiana,Ohio,73,77.5,76.07,0,0.86,0.84
2020-12-12,39027,Clinton,Ohio,51,38.17,90.94,0,0.43,1.02
2020-12-12,39025,Clermont,Ohio,223,164.5,79.69,1,0.43,0.21
2020-12-12,39023,Clark,Ohio,180,128.33,95.71,2,0.86,0.64
2020-12-12,39021,Champaign,Ohio,25,25.17,64.72,0,0.57,1.47
2020-12-12,39019,Carroll,Ohio,23,20.17,74.93,0,0,0
2020-12-12,39017,Butler,Ohio,368,348,90.83,0,1.29,0.34
2020-12-12,39015,Brown,Ohio,41,44.5,102.46,0,0.29,0.66
2020-12-12,39013,Belmont,Ohio,34,46.17,68.9,1,0.29,0.43
2020-12-12,39011,Auglaize,Ohio,22,34.33,75.2,0,0.57,1.25
2020-12-12,39009,Athens,Ohio,33,39,59.7,0,0.29,0.44
2020-12-12,39007,Ashtabula,Ohio,52,40.83,41.99,0,0.71,0.73
2020-12-12,39005,Ashland,Ohio,76,53,99.1,0,0.43,0.8
2020-12-12,39003,Allen,Ohio,99,97.67,95.42,0,0.57,0.56
2020-12-12,39001,Adams,Ohio,13,14.67,52.95,0,0,0
2020-12-12,38999,Unknown,North Dakota,0,568.6,,0,7,
2020-12-12,38105,Williams,North Dakota,12,84.43,224.61,0,0.43,1.14
2020-12-12,38103,Wells,North Dakota,2,9,234.74,0,0.14,3.73
2020-12-12,38101,Ward,North Dakota,32,36.14,53.43,2,2,2.96
2020-12-12,38099,Walsh,North Dakota,1,5.14,48.33,0,0.29,2.69
2020-12-12,38097,Traill,North Dakota,2,11.14,138.66,0,0.57,7.11
2020-12-12,38095,Towner,North Dakota,4,2.86,130.52,0,0.14,6.53
2020-12-12,38093,Stutsman,North Dakota,20,23.71,114.54,3,2.86,13.8
2020-12-12,38091,Steele,North Dakota,0,1,52.91,0,0,0
2020-12-12,38089,Stark,North Dakota,5,18.29,58.07,0,0,0
2020-12-12,38087,Slope,North Dakota,0,0.57,76.19,0,0,0
2020-12-12,38085,Sioux,North Dakota,1,3.5,82.74,0,0,0
2020-12-12,38083,Sheridan,North Dakota,2,1.71,130.36,0,0.14,10.86
2020-12-12,38081,Sargent,North Dakota,2,5.57,142.93,0,0,0
2020-12-12,38079,Rolette,North Dakota,9,18.86,133.02,1,0.43,3.02
2020-12-12,38077,Richland,North Dakota,13,17,105.09,0,0.29,1.77
2020-12-12,38075,Renville,North Dakota,0,0.57,24.56,1,0.43,18.42
2020-12-12,38073,Ransom,North Dakota,2,3.57,68.44,0,0.14,2.74
2020-12-12,38071,Ramsey,North Dakota,16,15,130.22,0,0.43,3.72
2020-12-12,38069,Pierce,North Dakota,0,1.43,35.94,1,1.86,46.72
2020-12-12,38067,Pembina,North Dakota,2,4,58.81,0,0.14,2.1
2020-12-12,38065,Oliver,North Dakota,0,1.14,58.34,0,0,0
2020-12-12,38063,Nelson,North Dakota,1,2.14,74.43,0,0,0
2020-12-12,38061,Mountrail,North Dakota,8,6.14,58.25,0,0.14,1.35
2020-12-12,38059,Morton,North Dakota,19,32.57,103.85,2,1.43,4.55
2020-12-12,38057,Mercer,North Dakota,2,5,61.07,1,0.29,3.49
2020-12-12,38055,McLean,North Dakota,1,6.57,69.54,0,0.14,1.51
2020-12-12,38053,McKenzie,North Dakota,3,5.86,38.99,0,0.43,2.85
2020-12-12,38051,McIntosh,North Dakota,3,7,280.34,0,0,0
2020-12-12,38049,McHenry,North Dakota,4,4.29,74.6,0,0.14,2.49
2020-12-12,38047,Logan,North Dakota,3,4.57,247.1,0,0,0
2020-12-12,38045,LaMoure,North Dakota,6,6.71,165.95,0,0,0
2020-12-12,38043,Kidder,North Dakota,1,2.29,92.17,0,0,0
2020-12-12,38041,Hettinger,North Dakota,4,1.43,57.17,0,0,0
2020-12-12,38039,Griggs,North Dakota,0,2.14,96.05,0,0.17,7.47
2020-12-12,38037,Grant,North Dakota,2,1.14,50.26,0,0.14,6.28
